name,time,beacon,location,rssi,scanner
TestRSSI,1576203324995000000,0117C55D14E4,T1_1,-90,DD697EA75B68
TestRSSI,1576203325020000000,0117C55D14E4,T1_1,-69,E13B805C6CB0
TestRSSI,1576203325112000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203325185000000,0117C55D14E4,T1_1,-92,DD697EA75B68
TestRSSI,1576203325189000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203325225000000,0117C55D14E4,T1_1,-70,E13B805C6CB0
TestRSSI,1576203325237000000,0117C55D14E4,T1_1,-74,F69A86823B96
TestRSSI,1576203325242000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203325263000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203325304000000,0117C55D14E4,T1_1,-73,F69A86823B96
TestRSSI,1576203325307000000,0117C55D14E4,T1_1,-69,E13B805C6CB0
TestRSSI,1576203325351000000,0117C55D14E4,T1_1,-71,E6D9D20DD197
TestRSSI,1576203325374000000,0117C55D14E4,T1_1,-71,F69A86823B96
TestRSSI,1576203325386000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203325413000000,0117C55D14E4,T1_1,-90,DD697EA75B68
TestRSSI,1576203325451000000,0117C55D14E4,T1_1,-70,E13B805C6CB0
TestRSSI,1576203325452000000,0117C55D14E4,T1_1,-82,D2B6503554D7
TestRSSI,1576203325458000000,0117C55D14E4,T1_1,-82,F1307ECB3B90
TestRSSI,1576203325490000000,0117C55D14E4,T1_1,-96,FDAE5980F28C
TestRSSI,1576203325491000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203325509000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203325519000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203325554000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203325582000000,0117C55D14E4,T1_1,-69,E6D9D20DD197
TestRSSI,1576203325642000000,0117C55D14E4,T1_1,-85,F1307ECB3B90
TestRSSI,1576203325690000000,0117C55D14E4,T1_1,-74,F69A86823B96
TestRSSI,1576203325690000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203325718000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203325813000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203325882000000,0117C55D14E4,T1_1,-86,DB8B36A69C56
TestRSSI,1576203325892000000,0117C55D14E4,T1_1,-69,E13B805C6CB0
TestRSSI,1576203325898000000,0117C55D14E4,T1_1,-78,FB2EE01C18CE
TestRSSI,1576203326018000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203326119000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203326188000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203326238000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203326346000000,0117C55D14E4,T1_1,-83,D2B6503554D7
TestRSSI,1576203326358000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203326404000000,0117C55D14E4,T1_1,-66,DF231643E227
TestRSSI,1576203326420000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203326433000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203326522000000,0117C55D14E4,T1_1,-86,F1307ECB3B90
TestRSSI,1576203326530000000,0117C55D14E4,T1_1,-72,DF231643E227
TestRSSI,1576203326791000000,0117C55D14E4,T1_1,-75,FB2EE01C18CE
TestRSSI,1576203326799000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203326799000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203326813000000,0117C55D14E4,T1_1,-75,FB2EE01C18CE
TestRSSI,1576203326815000000,0117C55D14E4,T1_1,-75,DF231643E227
TestRSSI,1576203326853000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203326853000000,0117C55D14E4,T1_1,-79,FB2EE01C18CE
TestRSSI,1576203326962000000,0117C55D14E4,T1_1,-71,E96AF2C858BA
TestRSSI,1576203327013000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203327085000000,0117C55D14E4,T1_1,-90,EC72840D9AD3
TestRSSI,1576203327296000000,0117C55D14E4,T1_1,-70,E96AF2C858BA
TestRSSI,1576203327296000000,0117C55D14E4,T1_1,-67,E6D9D20DD197
TestRSSI,1576203327328000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203327570000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203327688000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203327935000000,0117C55D14E4,T1_1,-87,F1307ECB3B90
TestRSSI,1576203327938000000,0117C55D14E4,T1_1,-67,E6D9D20DD197
TestRSSI,1576203327989000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203328027000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203328052000000,0117C55D14E4,T1_1,-76,DF231643E227
TestRSSI,1576203328102000000,0117C55D14E4,T1_1,-89,C400A2E19293
TestRSSI,1576203328117000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203328293000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203328295000000,0117C55D14E4,T1_1,-71,E6D9D20DD197
TestRSSI,1576203328298000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203328377000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203328402000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203328402000000,0117C55D14E4,T1_1,-89,DD697EA75B68
TestRSSI,1576203328420000000,0117C55D14E4,T1_1,-96,E8FD0B453DC4
TestRSSI,1576203328532000000,0117C55D14E4,T1_1,-72,DF231643E227
TestRSSI,1576203328532000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203328532000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203328593000000,0117C55D14E4,T1_1,-70,F69A86823B96
TestRSSI,1576203328688000000,0117C55D14E4,T1_1,-76,FB2EE01C18CE
TestRSSI,1576203328688000000,0117C55D14E4,T1_1,-71,E6D9D20DD197
TestRSSI,1576203328690000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203328691000000,0117C55D14E4,T1_1,-72,F69A86823B96
TestRSSI,1576203328692000000,0117C55D14E4,T1_1,-66,DF231643E227
TestRSSI,1576203328756000000,0117C55D14E4,T1_1,-93,E13B805C6CB0
TestRSSI,1576203328774000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203328789000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203328933000000,0117C55D14E4,T1_1,-94,DB8B36A69C56
TestRSSI,1576203328953000000,0117C55D14E4,T1_1,-69,E6D9D20DD197
TestRSSI,1576203328957000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203328999000000,0117C55D14E4,T1_1,-82,EC72840D9AD3
