name,time,X,Y
TestSequenceLocation2,1582080375423333900,-7.9355054,-0.10856584
TestSequenceLocation2,1582080375818706800,-8.2491617,-0.10445532
TestSequenceLocation2,1582080375925112800,-8.2841759,-0.21251716
TestSequenceLocation2,1582080376121114600,-8.5435,-0.28013411
TestSequenceLocation2,1582080376264299000,-8.7397642,-0.1537293
TestSequenceLocation2,1582080376316651300,-8.914156,-0.038239449
TestSequenceLocation2,1582080376424534500,-8.9810619,0.041350093
TestSequenceLocation2,1582080376518573200,-9.13581,0.023442097
TestSequenceLocation2,1582080376625189900,-9.2811861,0.0291916
TestSequenceLocation2,1582080376763409900,-9.3425779,0.076211624
TestSequenceLocation2,1582080376817523700,-9.4919319,0.011701245
TestSequenceLocation2,1582080376918430500,-9.6493959,0.0044125309
TestSequenceLocation2,1582080377019698900,-9.7787113,0.21999621
TestSequenceLocation2,1582080377118029500,-9.8126888,0.23641743
TestSequenceLocation2,1582080377260956800,-9.8330221,0.39416358
TestSequenceLocation2,1582080377317625900,-9.8559008,0.58053493
TestSequenceLocation2,1582080377418322600,-9.8628931,0.76725578
TestSequenceLocation2,1582080377517865200,-9.8598423,0.95544618
TestSequenceLocation2,1582080377623523000,-9.8600979,1.1316521
TestSequenceLocation2,1582080377763359600,-9.8718691,1.2944992
TestSequenceLocation2,1582080377816715300,-9.8720951,1.4501445
TestSequenceLocation2,1582080377918282000,-9.8631525,1.5873148
TestSequenceLocation2,1582080378018697800,-9.8684416,1.714278
TestSequenceLocation2,1582080378118012000,-9.8771429,1.830732
TestSequenceLocation2,1582080378267198200,-9.8875427,1.9892212
TestSequenceLocation2,1582080378319735500,-9.9086428,2.1476562
TestSequenceLocation2,1582080378418367400,-9.805953,2.1809838
TestSequenceLocation2,1582080378517791500,-9.8296881,2.3092883
TestSequenceLocation2,1582080378616531100,-9.8215742,2.4252443
TestSequenceLocation2,1582080378759731200,-9.8747683,2.5221841
TestSequenceLocation2,1582080378816170000,-9.7722168,2.635896
TestSequenceLocation2,1582080378917495100,-9.8706,2.7700899
TestSequenceLocation2,1582080379019503500,-9.8515587,2.8669069
TestSequenceLocation2,1582080379117362200,-9.8750591,2.920481
TestSequenceLocation2,1582080379265773400,-9.9546843,3.0803685
TestSequenceLocation2,1582080379320284700,-10.00199,3.2120085
TestSequenceLocation2,1582080379422328500,-10.003729,3.3471875
TestSequenceLocation2,1582080379522661400,-10.028696,3.4769661
TestSequenceLocation2,1582080379620056200,-10.028162,3.5697143
TestSequenceLocation2,1582080379763445100,-10.002712,3.6407554
TestSequenceLocation2,1582080379816968200,-9.91875,3.6589174
TestSequenceLocation2,1582080379916989600,-9.8778811,3.663379
TestSequenceLocation2,1582080380017363600,-9.7892685,3.6007609
TestSequenceLocation2,1582080380120564100,-9.8129435,3.7135265
TestSequenceLocation2,1582080380261869500,-9.784483,3.8304286
TestSequenceLocation2,1582080380318181200,-9.7746983,3.9623454
TestSequenceLocation2,1582080380421753100,-9.7300129,4.1528654
TestSequenceLocation2,1582080380518602300,-9.7767439,4.2084842
TestSequenceLocation2,1582080380619080100,-9.6366291,4.273128
TestSequenceLocation2,1582080380760625300,-9.6000338,4.4228311
TestSequenceLocation2,1582080380817115300,-9.5619965,4.5717473
TestSequenceLocation2,1582080380917675800,-9.6332846,4.6251516
TestSequenceLocation2,1582080381018154700,-9.677619,4.7294059
TestSequenceLocation2,1582080381119844300,-9.6231031,4.6802216
TestSequenceLocation2,1582080381261681100,-9.62904,4.7121897
TestSequenceLocation2,1582080381317373000,-9.6825027,4.8472319
TestSequenceLocation2,1582080381420135100,-9.7190714,4.9681883
TestSequenceLocation2,1582080381516455300,-9.60362,5.1450849
TestSequenceLocation2,1582080381618677400,-9.6353941,5.2636971
TestSequenceLocation2,1582080381762537200,-9.6200867,5.333137
TestSequenceLocation2,1582080381820254400,-9.6421671,5.4178777
TestSequenceLocation2,1582080381925560000,-9.6502008,5.5108404
TestSequenceLocation2,1582080382016532600,-9.5456905,5.5643163
TestSequenceLocation2,1582080382118845700,-9.4779072,5.6651144
TestSequenceLocation2,1582080382261915700,-9.4338026,5.7450914
TestSequenceLocation2,1582080382318277500,-9.3810987,5.8580842
TestSequenceLocation2,1582080382416630500,-9.2610788,5.9192033
TestSequenceLocation2,1582080382517810300,-9.2127943,5.93765
TestSequenceLocation2,1582080382617478400,-9.2188,5.9921541
TestSequenceLocation2,1582080382764034900,-9.0415163,6.0463104
TestSequenceLocation2,1582080382818733300,-8.9538221,6.1136632
TestSequenceLocation2,1582080382921021600,-8.7854509,6.1803575
TestSequenceLocation2,1582080383018332300,-8.7161674,6.2253428
TestSequenceLocation2,1582080383121567900,-8.5997362,6.22792
TestSequenceLocation2,1582080383264281500,-8.5760508,6.198472
TestSequenceLocation2,1582080383317858600,-8.5081272,6.17591
TestSequenceLocation2,1582080383418765500,-8.4281349,6.1607714
TestSequenceLocation2,1582080383518126100,-8.3217621,6.1435876
TestSequenceLocation2,1582080383620988300,-8.1917143,6.194941
TestSequenceLocation2,1582080383761827400,-8.1411724,6.2613468
TestSequenceLocation2,1582080383822908300,-7.8734145,6.3406553
TestSequenceLocation2,1582080384017935300,-7.5831103,6.3830876
TestSequenceLocation2,1582080384118323800,-7.469193,6.4373484
TestSequenceLocation2,1582080384259870200,-7.29402,6.4711237
TestSequenceLocation2,1582080384318071800,-7.2017789,6.3904061
TestSequenceLocation2,1582080384417780500,-7.0301752,6.4587774
TestSequenceLocation2,1582080384515916300,-6.9958858,6.4150863
TestSequenceLocation2,1582080384619223800,-6.7421117,6.3165464
TestSequenceLocation2,1582080384764414100,-6.7104521,6.4002624
TestSequenceLocation2,1582080384816862300,-6.4434686,6.9774203
TestSequenceLocation2,1582080384917333600,-6.2317014,7.4184017
TestSequenceLocation2,1582080385019823700,-6.1028619,7.6252384
TestSequenceLocation2,1582080385266109900,-6.1365342,7.2519021
TestSequenceLocation2,1582080385320343700,-6.1032896,6.925241
TestSequenceLocation2,1582080385420391600,-5.9876208,7.0748625
TestSequenceLocation2,1582080385516824900,-5.8160968,7.2538128
TestSequenceLocation2,1582080385816348200,-5.787262,7.0454636
TestSequenceLocation2,1582080385919026100,-5.6797075,6.9623251
TestSequenceLocation2,1582080386016572100,-5.6041632,6.8337193
TestSequenceLocation2,1582080386119106600,-5.5652375,6.6921568
TestSequenceLocation2,1582080386261689800,-5.4869857,6.58988
TestSequenceLocation2,1582080386318132500,-5.4299393,6.5170317
TestSequenceLocation2,1582080386420036300,-5.3857722,6.4577203
